train_loss,train_acc,train_f1,val_loss,val_acc,val_f1
0.5691742788737149,0.830881295362011,0.8308742642402649,1.3012605397140278,0.7066865808823529,0.7065520286560059
0.19374052896320154,0.9385409290729922,0.9385419487953186,0.7623753074337455,0.7959558823529411,0.7950743436813354
0.15400729932195636,0.9505056204637988,0.9505082964897156,0.6524551633526298,0.8412224264705882,0.841194212436676
0.11448266071554786,0.9631433660824925,0.9631426334381104,0.13622918659273317,0.9558823529411765,0.9553903341293335
0.07730605198264288,0.9751089794653921,0.9751089215278625,0.13235068047309623,0.9586397058823529,0.9585269689559937
0.08534077225689218,0.9726103808933735,0.9726110100746155,0.3311980375472237,0.9216452205882353,0.9214683771133423
0.09449320744903114,0.9703160035699534,0.9703165292739868,0.42189886486705613,0.9015395220588235,0.9014869928359985
0.0805097306779063,0.974585748952617,0.9745861291885376,0.10235595231985345,0.9692095588235294,0.9688661694526672
0.06040017484500312,0.9805399738891839,0.9805402159690857,0.10912051077363738,0.9701286764705882,0.9697955250740051
0.06743940339704152,0.9794667750929368,0.9794656038284302,0.13009595449137337,0.9632352941176471,0.9631738066673279
