train_loss,train_acc,train_f1,val_loss,val_acc,val_f1
2.6641271433422555,0.2694489622057001,0.2694452404975891,3.120644176707548,0.3082490808823529,0.3085501790046692
1.490683462096856,0.5407502065262287,0.5407493710517883,4.547545489142923,0.28182444852941174,0.2828764021396637
0.9618795941753459,0.694221783353986,0.6942201852798462,5.393614614711089,0.34719669117647056,0.3486291766166687
0.6957618722685208,0.777286355992211,0.7772872447967529,1.5940340739839218,0.6005284926470589,0.6013011336326599
0.5547930555051144,0.8228595031569009,0.8228579759597778,1.4707758926293428,0.6819852941176471,0.6808782815933228
0.4531579471321354,0.8539942541452764,0.8539936542510986,1.173411539372276,0.6733685661764706,0.673907995223999
0.40567401799349095,0.8685760200920517,0.8685739040374756,0.5123109712320215,0.8403033088235294,0.8406133651733398
0.348379570533795,0.8873924957219567,0.8873947262763977,0.9093741134685629,0.7508042279411765,0.7508132457733154
0.330892821946995,0.8918088378474066,0.8918095231056213,0.586574706084588,0.8230698529411765,0.8224906921386719
0.2943787188667347,0.9031378156900925,0.9031367897987366,0.5436488444752553,0.8459329044117647,0.8466542959213257
