train_loss,train_acc,train_f1,val_loss,val_acc,val_f1
2.5236415322385315,0.31993588110085147,0.3199244737625122,1.2797151958500896,0.6070601851851852,0.6065288186073303
0.900529987140659,0.7170833208418276,0.7170780897140503,0.631824909095411,0.7957175925925926,0.7953067421913147
0.47909923568090984,0.8467592037414559,0.8467615246772766,0.3578921991365927,0.8810185185185185,0.8809247016906738
0.32006942540351785,0.8951228789423192,0.8951205611228943,0.4635977652337816,0.8476851851851852,0.8476998209953308
0.231206229600543,0.9233514959827318,0.9233516454696655,0.2030179292515472,0.9346064814814815,0.9347118735313416
0.18653454549167459,0.9371496132629811,0.937147855758667,0.2218102886169045,0.9298611111111111,0.9298326969146729
0.1460177693135178,0.9507097673581965,0.9507116079330444,0.19861961288584604,0.9366898148148148,0.9366867542266846
0.12494199036804052,0.9574186428228804,0.957420825958252,0.17968342355280012,0.9415509259259259,0.9414498209953308
0.11054977665734944,0.9623840163688692,0.9623874425888062,0.20609619618841896,0.9371527777777777,0.9371514916419983
0.09562376040626026,0.9670636467202303,0.9670636057853699,0.29609714575387813,0.9126157407407407,0.9126393795013428
