train_loss,train_acc,train_f1,val_loss,val_acc,val_f1
0.3378589274742568,0.9004110240750576,0.9004065990447998,0.21721057429471435,0.9381893382352942,0.9381970167160034
0.10542894844450472,0.966132464447985,0.9661341905593872,0.19045497975586093,0.9449678308823529,0.9447026252746582
0.08488552175898478,0.9740320927007731,0.9740342497825623,0.157737726564793,0.9551930147058824,0.9550418257713318
0.08576919422156029,0.9730478661415,0.9730467796325684,0.11886463177335613,0.9640395220588235,0.9643355011940002
0.04637123554508759,0.9849553940225408,0.9849549531936646,0.1406040872063707,0.9573759191176471,0.9572490453720093
0.0749132494964952,0.9773747750339293,0.9773743748664856,0.1346192198449417,0.9644990808823529,0.9641031622886658
0.04734923760493227,0.9841707787514015,0.9841707944869995,0.03917808562126832,0.9885110294117647,0.988382875919342
0.0437316404218261,0.9862618568183159,0.9862619638442993,0.10461742721278877,0.9684053308823529,0.9684014916419983
0.0498993714525257,0.9841426579925651,0.9841417074203491,0.06163798423264833,0.9832261029411765,0.9833875298500061
0.05734437636812097,0.9819630686847229,0.9819633960723877,0.14399464436642387,0.9579503676470589,0.9578299522399902
