train_loss,train_acc,train_f1,val_loss,val_acc,val_f1
0.7286113487577349,0.7840896315505456,0.7840837240219116,0.5619896532208831,0.8533564814814815,0.8532760143280029
0.2664181586548852,0.9156879571891114,0.9156839847564697,0.2663991630077362,0.913425925925926,0.913336455821991
0.1834493107145105,0.9424634998201223,0.9424629807472229,0.17867966015581732,0.9452546296296296,0.9450511336326599
0.16390034766369205,0.9497522934404605,0.9497531056404114,0.9123840073744456,0.7685185185185185,0.7690520286560059
0.13055861002218574,0.9593092322220891,0.9593087434768677,0.20672176381642068,0.9423611111111111,0.9426115155220032
0.1292908164329799,0.9591593341527761,0.9591635465621948,0.7191806720362769,0.8409722222222222,0.8407295346260071
0.1357342948696531,0.9589607192109366,0.958960235118866,0.25533289139469467,0.9311342592592593,0.9311106204986572
0.11955273854823222,0.9626763176040292,0.9626778960227966,0.1478447418383978,0.9515046296296297,0.9515566825866699
0.09559887979975053,0.9707230333373307,0.9707232117652893,0.27676914685440285,0.9309027777777777,0.9307620525360107
0.11481201057936857,0.9659600221849143,0.965959906578064,0.30245857173921886,0.9325231481481482,0.9325046539306641
