train_loss,train_acc,train_f1,val_loss,val_acc,val_f1
0.6777582241700041,0.7975927708443973,0.7975893020629883,1.251397281885147,0.6657858455882353,0.6676347851753235
0.23886145521163055,0.9230030573257804,0.9230031967163086,0.48898717235116396,0.8538602941176471,0.852927565574646
0.15523466314137205,0.9494066058889479,0.9494045972824097,0.5777041925226941,0.8390395220588235,0.8379414081573486
0.1324735863972109,0.9593106449519089,0.9593087434768677,1.270856434808058,0.7471277573529411,0.747444212436676
0.11259661080336482,0.9635794683424795,0.9635782837867737,0.22976857007426374,0.9299172794117647,0.9308782815933228
0.09365176445143263,0.9695913177848587,0.9695904850959778,0.24982395351809614,0.9306066176470589,0.9308782815933228
0.0876132409576479,0.9720304478668791,0.9720302224159241,0.32002097368240356,0.9085477941176471,0.908224880695343
0.07692830310268917,0.9754007899628253,0.975399374961853,0.17294268885298686,0.9477251838235294,0.9474906921386719
0.08604062049819301,0.972262789874314,0.9722625613212585,0.5111761285978205,0.8599494485294118,0.8601301312446594
0.06653333825949012,0.9779547080604237,0.9779552817344666,0.31409839737941236,0.9258961397058824,0.9257667064666748
