train_loss,train_acc,train_f1,val_loss,val_acc,val_f1
0.3591795615491814,0.8916935888357821,0.8916932344436646,0.497124004889937,0.8546645220588235,0.8537406921386719
0.13510778923709374,0.9575353491768456,0.957537055015564,0.3298451411811745,0.9045266544117647,0.9048559665679932
0.10951013908787288,0.9644784106331504,0.9644786715507507,0.19633701931246939,0.9389935661764706,0.9383131861686707
0.07020998261453494,0.9778385370567062,0.9778391122817993,0.14590781417620532,0.9578354779411765,0.957713782787323
0.07694880795564682,0.9752841579630613,0.9752832055091858,0.18674282641971812,0.9455422794117647,0.9456319808959961
0.07425014980372775,0.9765896987667434,0.9765901565551758,0.23675634931115544,0.9369255514705882,0.9369191527366638
0.051695004160962586,0.9842002824983773,0.9841998219490051,0.15507834004786084,0.9527803308823529,0.9532992839813232
0.047949583258403664,0.9853905742904349,0.9853906631469727,0.38217124868841734,0.904296875,0.9046236872673035
0.07199973006971651,0.9776071170413643,0.9776067137718201,0.2885001439820318,0.9242876838235294,0.9234433174133301
0.042556381560204255,0.9866689163273736,0.986668586730957,0.07506094416192569,0.9763327205882353,0.9767658114433289
