train_loss,train_acc,train_f1,val_loss,val_acc,val_f1
0.22039462491648348,0.936394531480498,0.9363926649093628,0.5317461179459796,0.8492647058823529,0.8500232696533203
0.06919687298441576,0.9787393233315631,0.9787395000457764,0.16542416991775527,0.9519761029411765,0.9514405131340027
0.055008861646540876,0.9819335649377471,0.9819343686103821,0.22991293197607293,0.9267003676470589,0.9272769689559937
0.031561688410956065,0.9898926616805335,0.9898925423622131,0.14386164649006197,0.9557674632352942,0.9559711813926697
0.02819984760022892,0.9912867137251431,0.9912866950035095,0.4406214011285235,0.8864889705882353,0.8862686157226562
0.033255450100790306,0.9891960966542751,0.9891954660415649,0.08179385583121877,0.9742647058823529,0.9743261933326721
0.0326335965893768,0.9896603196730985,0.9896602034568787,0.1889966072733788,0.9454273897058824,0.9451673030853271
0.01594921863325404,0.9947723048327137,0.9947720170021057,0.031047661710010076,0.9904641544117647,0.9903578162193298
0.01868964622340223,0.9943062378297044,0.994307279586792,0.19553325232118368,0.9469209558823529,0.9470260143280029
0.032275250842829395,0.9896017731751933,0.9896020889282227,0.10079834152780034,0.9698988970588235,0.9699116945266724
