train_loss,train_acc,train_f1,val_loss,val_acc,val_f1
0.2570116308389654,0.9246921468401487,0.9246877431869507,0.08557347726374588,0.9726998141263941,0.9726998209953308
0.09448874394613194,0.969853624535316,0.9698518514633179,0.047735794872451456,0.9862918215613383,0.9862918257713318
0.07389989940360445,0.9758925805452293,0.9758931398391724,0.11643447630695106,0.9632899628252788,0.9632899761199951
0.06565020963474204,0.9792344330855018,0.9792332053184509,0.0604237332984677,0.9808317843866171,0.9808318018913269
0.05278362440451195,0.9836198884758365,0.9836189150810242,0.04794260094091158,0.9862918215613383,0.9862918257713318
0.05273954067854743,0.9833275247831474,0.9833285212516785,0.050857342470583995,0.9850139405204461,0.9850139617919922
0.047386600800479815,0.9846634913258984,0.9846645593643188,0.05145770975393563,0.9850139405204461,0.9850139617919922
0.03696633382960803,0.9881796003717472,0.9881789088249207,0.05028367558772049,0.9839684014869888,0.9839683771133423
0.040363495129242914,0.9866383983890954,0.9866395592689514,0.03755871407679225,0.9883828996282528,0.988382875919342
0.041416538145600486,0.9865512701363074,0.9865524172782898,0.05193393050523546,0.9843169144981413,0.984316885471344
