train_loss,train_acc,train_f1,val_loss,val_acc,val_f1
0.2603526600034125,0.9228006205780069,0.9227998852729797,0.23756692682703337,0.9243055555555556,0.9244888424873352
0.09898440648981657,0.9679339923851782,0.9679349660873413,0.13626490143576153,0.9582175925925925,0.9584107995033264
0.07695472796991135,0.9758926430027581,0.9758931398391724,0.08679387994386532,0.9721064814814815,0.9722351431846619
0.06018127419173953,0.9794367954790743,0.9794365167617798,0.12457732269195494,0.961574074074074,0.961663544178009
0.04287167897715829,0.9855657527881041,0.9855648875236511,0.20419971574511792,0.9456018518518519,0.9456319808959961
0.04819931507610013,0.9840246132629812,0.9840255379676819,0.1423300388234633,0.9589120370370371,0.9589916467666626
0.039488727796758306,0.9873664033457249,0.9873656630516052,0.11099558333624844,0.9673611111111111,0.9674721360206604
0.03256920546161913,0.9901245278210817,0.9901248812675476,0.0759932332292751,0.978125,0.9782760143280029
0.03276897206970449,0.9887004961626095,0.9887017011642456,0.25239551665468346,0.9410879629629629,0.9412174820899963
0.03708823848096827,0.9875397229883679,0.9875399470329285,0.059423972709380365,0.982175925925926,0.982342004776001
