train_loss,train_acc,train_f1,val_loss,val_acc,val_f1
1.0728822067989292,0.6851369342656518,0.6851292252540588,0.6817945680197548,0.8035386029411765,0.8030901551246643
0.3430012752575502,0.8870158619519679,0.8870171308517456,0.7428403617266346,0.7913602941176471,0.7900789976119995
0.2055709449276605,0.931804854841565,0.9318037033081055,0.3629293479025364,0.8895909926470589,0.890102207660675
0.15143492917589096,0.950480726677288,0.9504792094230652,0.39398641555624847,0.8878676470588235,0.8873141407966614
0.12133651453877027,0.9593963902165575,0.9593958258628845,0.20074265844681682,0.9339384191176471,0.9338986873626709
0.08829048753034005,0.969736992535552,0.9697356820106506,0.3567383705145296,0.8969439338235294,0.8957946300506592
0.07229524812069081,0.9750223122086505,0.9750217199325562,0.12199794909204631,0.9595588235294118,0.9594563245773315
0.06844757256690122,0.9774019738006727,0.9774034023284912,0.31728125560809584,0.9157858455882353,0.9155436754226685
0.06587603980446836,0.9781308085501859,0.9781295657157898,0.12146352982723757,0.9623161764705882,0.9618958830833435
0.04869311648078235,0.9832132899628253,0.9832122921943665,0.18053142855163007,0.9503676470588235,0.9498141407966614
