train_loss,train_acc,train_f1,val_loss,val_acc,val_f1
2.6323492354176743,0.3467086131430627,0.3467034697532654,1.4219619870185851,0.5716435185185185,0.5712128281593323
1.0148533874063244,0.6903930327377383,0.6903862953186035,0.9822299400965373,0.7038194444444444,0.7035316228866577
0.6483677547826643,0.7986681556541552,0.7986640334129333,0.6145724225927283,0.809375,0.8093633651733398
0.4566074158567035,0.8577083208418276,0.8577113151550293,0.426250296720752,0.8628472222222222,0.8629181981086731
0.3357126391094635,0.892937177719151,0.8929421901702881,0.3994146976206038,0.8810185185185185,0.8809247016906738
0.27909783998220383,0.9089144381820362,0.9089166522026062,0.40937835033293124,0.8722222222222222,0.8718633651733398
0.2291746328837588,0.9258800890394532,0.9258785843849182,0.37607171568605635,0.88125,0.8811571002006531
0.21290088694570344,0.9298317768917137,0.9298286437988281,0.4747821678717931,0.8563657407407408,0.8560642004013062
0.17584485261870694,0.9421740091737618,0.9421725273132324,0.30981155506990576,0.9069444444444444,0.9068307876586914
0.15625992792461163,0.9476593416476795,0.9476619362831116,0.37362783667114047,0.8902777777777777,0.890102207660675
