train_loss,train_acc,train_f1,val_loss,val_acc,val_f1
0.5484876633867566,0.836483503717472,0.8364798426628113,0.31949152452628854,0.8982342007434945,0.8982341885566711
0.2227314097099664,0.9297997986369269,0.9297996163368225,0.6447321487569898,0.8287639405204461,0.8287639617919922
0.16261079846915952,0.9489680142503097,0.9489689469337463,0.1631848945915976,0.947839219330855,0.9478392004966736
0.14391605110993075,0.9562887236679058,0.9562880992889404,0.1580654640232393,0.9499302973977695,0.9499303102493286
0.1206804816983294,0.9623528500619578,0.9623584151268005,0.16173204364165053,0.9477230483271375,0.9477230310440063
0.1128163744007271,0.9657295539033457,0.9657276272773743,0.0877443572504307,0.9735130111524164,0.9735130071640015
0.09572838240752748,0.9706900557620819,0.9706941843032837,0.2170542268632984,0.9366868029739777,0.9366867542266846
0.09642334222218751,0.969621282527881,0.9696195125579834,0.12882059916497302,0.960385687732342,0.9603856801986694
0.09142885914057897,0.9722331939281289,0.9722335338592529,0.09428581132089074,0.9732806691449815,0.973280668258667
0.07677033073917582,0.9770562267657993,0.9770548939704895,0.08798013396627036,0.9736291821561338,0.9736291766166687
